"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Armenia","ARM","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00513118142378908","0.00890352600925814","0.058220667290399","0.848065211533612","34.9346951917568","89.3631516437746","104.949595065377","121.468783512258","132.969717648484","131.184866206646","126.516955221327","128.714762239282","129.733038300282","133.071580685215","137.723110033406","137.820994841374","139.872156672913","142.008340435082","147.668868137863","150.428718173469","160.168589747522","163.650009155273","157.763327428082","159.440560466033","164.557666539169","172.04720077425","160.208207872256","154.786590576172","157.376907348633","147.486145019531","141.940551757813","148.241226196289","149.426272929493","148.091529707209","146.274215922544",
"American Samoa","ASM","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.57702103901031","1.57282884755547","1.58285720031902","1.58201429329521","1.60452126383669","1.61947374032206","1.64459919170919","1.65762633971239","1.68314595846501","1.69303721545324","1.6809571036499","1.6778679427023","1.6732493459538","1.63298862457701","1.62757486407299","1.65192555189757","1.62041763091012","1.64660800404088","1.69202968918804","1.70031782841917","1.70690523265345","1.69137668609619","1.83504087686813","1.86755989889067","1.93511005167144","2.06855869734309","2.09674444871081","2.13833737373352","2.01181793212891","1.92162227630615","1.85506355762482","1.81939482688904","1.81346421048771","1.83645756943168","1.90640316490645",
"Australia","AUS","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.364415","1.347277","1.32667","1.31089","1.299225","1.308996","1.311426","1.306627","1.298972","1.29695","1.31208","1.327545","1.33649","1.351978","1.36477","1.388356","1.402633","1.42652","1.479073","1.442566","1.503623","1.511052","1.540115","1.447123","1.452489","1.474079","1.450156","1.477553","1.470403","1.459253","1.431163","1.395724","1.359891","1.366149","1.379937",
"Austria","AUT","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.920645","0.922961","0.933791","0.937319","0.940894","0.938286","0.934143","0.931676","0.92277","0.923906","0.907505","0.922895","0.899797","0.888119","0.878053","0.881939","0.86003","0.867981","0.854424","0.843756","0.842336","0.831374","0.813648","0.797081","0.798797","0.798599","0.776931","0.775009","0.765403","0.738332","0.728799","0.72035","0.700477","0.735286","0.733163",
"Azerbaijan","AZE","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.64855980919012E-06","1.35796559138075E-05","0.000154721814908201","0.00128033825644657","0.0186289248987719","0.117808754376522","0.146255251841783","0.157064406046772","0.153819797237237","0.154952864110157","0.170449755307439","0.170888700711638","0.17536544089102","0.183941853814639","0.195697610630738","0.217685705218806","0.235097699959068","0.276008850456872","0.346534669152114","0.279319501809164","0.314125344975028","0.383509784936905","0.368202768426652","0.357812484388613","0.352385193609108","0.373831913649521","0.426016726419135","0.498603373765945","0.52723491191864","0.48993256688118","0.474218666553497","0.457138150930405","0.58575550918367","0.512698867144377","0.493544786967812",
"Burundi","BDI","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.2201327654402","71.7101704056267","73.8997153285985","77.7779191114114","81.2072283904094","92.3475537631487","103.794417190422","135.091923784936","148.88740580864","168.76406025891","186.774394014046","207.71600923692","206.639863610448","226.845890541812","249.946142034486","288.009559175819","287.344126510872","302.910555515074","369.150296302612","405.25941277014","434.6733930906","461.509124755859","523.127232295531","531.306915880677","534.965252683798","553.845954285664","564.395746237552","626.167602539063","605.947692871094","582.1962890625","595.613830566406","609.599182128906","673.343327792428","720.637609269741","773.002496902328",
"Belgium","BEL","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.913792","0.909327","0.919512","0.934089","0.933713","0.925701","0.927935","0.927651","0.935605","0.931348","0.9","0.892366","0.8733","0.876064","0.888301","0.891788","0.874274","0.878774","0.86694","0.850135","0.836717","0.831911","0.822137","0.806166","0.800214","0.799784","0.781011","0.775634","0.766407","0.735832","0.716165","0.719916","0.708092","0.732409","0.716744",
"Benin","BEN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","117.74877731754","114.758763430954","115.596103498602","115.605133665679","151.110932377679","170.356019881714","178.848711633002","182.264940496724","189.668700459422","202.999943224936","207.120597966382","206.550586507507","210.618829477178","212.864735098358","208.886049529411","211.231836668248","209.204185561804","204.480497242959","213.523113136105","217.603804392393","216.884872154261","220.433578491211","233.186138874214","229.86160117805","222.692274402436","217.456302674407","210.711777650076","212.266235351563","215.738403320313","210.404876708984","212.435317993164","211.106674194336","205.213696575923","204.792221589972","203.098489252852",
"Burkina Faso","BFA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","162.603597669412","151.04382620033","148.013767553288","142.50188851835","159.947489394591","167.268153004887","164.83370856135","164.561080298783","175.653639274943","203.324021020069","197.190476067764","200.487914951826","203.455120920158","202.478318508291","197.354818299762","198.510469974711","191.295449976076","190.891457549247","204.437810980203","208.072223138814","213.343820808675","223.115814208984","237.592242168192","228.405864984516","227.32319645766","220.230356318142","209.026483556174","201.595275878906","208.284194946289","200.763061523438","199.51708984375","199.724746704102","197.412015508671","194.362478765865","206.705433338539",
"Bangladesh","BGD","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.5555757063763","13.4700478773285","13.5099932522065","13.21770129093","13.4546602234202","14.1199363687272","14.4532407758534","14.7481729192517","15.2750071834195","15.6313618613601","15.8119501250931","15.9680521186323","16.3358096112918","16.9512003058494","17.2603901698463","17.5032087651317","17.9772956304887","18.6357622212246","19.7207515381626","20.9256676358937","22.1515314628396","23.4095554351807","23.7354995191658","24.8574730785962","25.6504046099574","27.0466120505002","28.1895707253508","29.3513450622559","29.397891998291","29.595682144165","28.7098007202148","28.296688079834","27.747165220022","28.6306777887606","29.8787867104655",
"Bulgaria","BGR","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000689988313242695","0.00217937086085295","0.00340032219540685","0.00501862492880959","0.00848621701885509","0.01961249300302","0.0381995577212729","0.398257200575075","0.518748850689004","0.525165805325827","0.535964224357078","0.555795515499076","0.558288938407882","0.559796817930998","0.580230188599079","0.596499735424165","0.618229536454064","0.656282691717059","0.677679479120589","0.693218846256687","0.677054362620343","0.701073911426713","0.692816326651179","0.680006207571071","0.661229594853692","0.678519518496315","0.666678244463324","0.67628963558921","0.680114077877273","0.675818833911576","0.675207473120477","0.69266398215","0.72713462298","0.7661879953","0.7661684602",
"Bahrain","BHR","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.130577155877764","0.123927999045093","0.116886382871375","0.110725073449837","0.116358060537465","0.115211515654941","0.113362754399966","0.112479326886236","0.103379352604903","0.104644734456692","0.116982617168616","0.11055809699288","0.112583396911965","0.119901247228892","0.129594776266628","0.142913587187074","0.150897208039107","0.15931021545079","0.174062292514889","0.150516384870217","0.166564576199394","0.178678497672081","0.175286383568788","0.180218320384915","0.183168477622234","0.18578421233034","0.188678214863324","0.185696244239807","0.190370857715607","0.181090995669365","0.171287223696709","0.185745358467102","0.185754734977069","0.171620725443416","0.168099443772525",
"Bahamas, The","BHS","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.981485752973289","0.973650794858364","0.989136386182291","0.958001360782372","0.958453165454361","0.946303104096701","0.938436469967927","0.940311294131647","0.958214225856386","0.99162239703877","0.978604860448626","0.960434796892828","0.983193791460774","0.975293134839181","0.961102963677675","0.979000300676875","0.95757817972462","0.959803694055995","0.955678288159939","0.939976234395561","0.925044271527521","0.89856344461441","0.919978032159248","0.912468042625818","0.918396825378532","0.955871813530898","0.94831266986888","0.929797828197479","0.926608264446259","0.931452453136444","0.962290525436401","0.977568686008453","0.950148701179469","0.978040717131196","0.957704859941285",
"Bosnia and Herzegovina","BIH","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000236623504393276","0.000339828263582801","0.0048576874072908","0.362762501854727","0.529636370703689","0.588182322814325","0.587078337551054","0.641471583484926","0.618866408623595","0.661693799854006","0.685165370134682","0.70428997609414","0.715734742165095","0.716711938670941","0.714358434665233","0.723432244831761","0.718465590839595","0.730914353524133","0.752856222693021","0.735218674042664","0.73237382079578","0.718160661203338","0.705940387873167","0.686154590173992","0.68720554769115","0.693907595342531","0.675581106980925","0.680674681647991","0.674451546059011","0.651087172116888","0.642987817341891","0.6597310122","0.67410929689","0.6963104044","0.7369253892",
"Belarus","BLR","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.14013304651947E-09","1.65647549606254E-08","1.83136982465486E-07","2.07290029898743E-06","4.15197988549819E-05","0.000309681895979631","0.000467467219401015","0.000788802997286262","0.00137739181924545","0.00566077318178329","0.015791944532367","0.0277276591925422","0.0395608682996","0.05069928452559","0.0605667172752778","0.0698668876320834","0.0750618267255864","0.0824894594855868","0.0980983208750012","0.106523893942613","0.117179961150771","0.196053221821785","0.320005868272162","0.373530841732445","0.447961900499018","0.524063800819057","0.562285911430173","0.607136130332947","0.647122502326965","0.641350507736206","0.641749382019043","0.688632726669312","0.738484639276129","0.77019414229868","0.817945059184378",
"Belize","BLZ","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.33603682659243","1.26167711323444","1.27595977535805","1.26979978530604","1.27562614727778","1.31542073083949","1.32724388889697","1.28490612868051","1.30160208105766","1.26217325618106","1.25204148465828","1.20094257302339","1.19074771267863","1.11973069896763","1.11376246856128","1.11233688439524","1.11382183288112","1.12571859852319","1.14426064252253","1.1086005806022","1.1199176630326","1.15122830867767","1.23238351604957","1.25077793313604","1.29150204825605","1.29049548931782","1.30670152863667","1.3314516544342","1.26605069637299","1.17554986476898","1.08695876598358","1.04862034320831","1.04982398779617","1.07932602259569","1.11704790233767",
"Bermuda","BMU","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.873403381180088","0.899160471142057","0.903864032849783","0.928815613927464","0.927218433818121","0.946124631545797","1.20194645884235","1.22911615131554","1.24877840756172","1.26474971669141","1.18434273972749","1.14240338744553","1.22144545376604","1.23163181812003","1.25565604820606","1.2998131644747","1.32873082855801","1.37873985657192","1.42178482540784","1.42781583984097","1.44221788984762","1.39679682254791","1.44923890256807","1.42204865225408","1.40246737743196","1.38070297151496","1.35237412323767","1.31113624572754","1.3166686296463","1.2727233171463","1.25638365745544","1.22146320343018","1.15665923980235","1.15941297869909","1.16051287468875",
"Bolivia","BOL","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.948284831359517","1.07952365641144","1.19478478538032","1.24365016511831","1.31448103139425","1.43461115494357","1.57196315030095","1.63347588801744","1.72922023187259","1.74621091922971","1.7962451928363","1.78954172951744","1.81186408912323","1.88925510495562","1.98637022809233","2.04040062898213","2.24981384640698","2.35197938154155","2.54706802939511","2.47019598222185","2.65475475403054","2.98091197013855","3.03348120528034","3.00953763550479","2.98222152129765","2.89461967008556","2.77929957475478","2.68458724021912","2.70201420783997","2.63906097412109","2.58266496658325","2.473956823349","2.42765468485701","2.3314927170917","2.47085352241269",
"Brazil","BRA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.15782219429686E-05","5.786524309956E-05","0.000604804339691318","0.0123840650913086","0.283749422452663","0.539108158161909","0.627126072171835","0.664143975886248","0.689104221270304","0.733919243577348","0.757895423882468","0.802170641864601","0.867290572547038","0.970343048296344","1.01818475111385","1.06059390836081","1.0985635406489","1.13845673008041","1.21498747293417","1.29585280194432","1.3881370234175","1.4732164144516","1.60913586532018","1.70855542893458","1.82485052496386","2.00586931129873","2.15597159643949","2.2096791267395","2.19759154319763","2.21644520759583","2.26491117477417","2.37927412986755","2.41127335896767","2.44760850113585","2.48058601193917",
"Barbados","BRB","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.41358733477071","1.42881234821157","1.42662662982155","1.46599623403495","1.46706763773284","1.45154093965914","1.4616281348344","1.45002484358722","1.55870646299203","1.60509681677862","1.54878105390157","1.54883709381844","1.53898259362169","1.52602709433026","1.57267553535298","1.62653785915545","1.64251440808119","1.73691453331217","1.73487348036434","1.6926902264964","1.98765284721123","2.01888704299927","2.12232563534746","2.1447779998279","2.17185445575247","2.12912761290443","2.11681498966242","2.20044374465942","2.16222667694092","2.1943838596344","2.31882476806641","2.38420343399048","2.24033367730492","2.23133194717009","2.23763713750194",
"Brunei Darussalam","BRN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.610851171312294","0.569400423338196","0.545601880998448","0.52155096137866","0.498357641466625","0.532084027897455","0.517473592698399","0.512241123368232","0.435687224798877","0.474312063565221","0.474829323979273","0.441279564105369","0.43393875643752","0.452388589626338","0.513416284221682","0.599876336891695","0.639799772359417","0.652181180604837","0.74236243860787","0.577416894998242","0.598894488566436","0.70520681142807","0.672622863568453","0.661425097248016","0.639973852632925","0.671476413971766","0.649816136215978","0.627636611461639","0.641614973545074","0.598504781723022","0.530513346195221","0.532498598098755","0.617532002042098","0.519502384158799","0.496042451660227",
"Bhutan","BTN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.66474521058259","5.96937325132629","6.35716712793339","6.73865344735737","7.41202638431433","7.86124126633244","8.34619571063735","9.26368137982927","10.140582957832","10.6160555957346","11.1439248591495","11.4802141495745","11.8884435722084","12.0808040966779","12.2757167526715","12.6737069644574","13.1029454491101","13.3554024690953","13.8375216104444","14.3611306417826","15.3701847838193","16.3968048095703","17.1400516003125","18.1194232386187","18.6523909843043","18.5540349498169","18.7895935012333","19.1576099395752","19.4274578094482","19.5122108459473","18.9579467773438","19.6103916168213","19.3660841477241","19.5110835272434","",
"Botswana","BWA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.865828972291727","0.880869732617367","0.918423611666862","1.01436906394005","1.08715407447181","1.14101952888938","1.30104377718928","1.34281758789924","1.46024862125851","1.64484192979589","1.83633535559457","1.94518711784057","1.93816472344741","1.96258357100443","2.10381479838322","2.3554565800217","2.45575156749053","2.53513044655524","2.72032855090185","3.1121460726501","3.31109057462319","3.65465807914734","3.95658512784439","4.11087054651643","4.26111911097054","4.39801690629992","4.53364620382533","4.68247842788696","4.78663778305054","4.83345651626587","4.73711633682251","4.81988048553467","5.15678316515238","5.06422904364691","5.08184454491831",
"Central African Republic","CAF","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","220.156772513363","212.124903050451","213.169761949691","201.085227626935","244.945232211184","263.661687903015","249.747740610997","247.535495265108","243.770662209298","250.187600179672","265.456943401585","260.7170868238","250.638280454996","249.070423141488","231.779476357704","234.14587633809","234.714204556984","232.723708531454","244.48324753198","244.713712749653","251.957359877658","256.761352539063","261.701440157196","253.518099981081","289.523862798561","281.678445462478","277.77130437401","284.033508300781","279.155090332031","267.258697509766","249.863265991211","241.880676269531","239.37289438024","239.318388500226","247.688045014875",
"Canada","CAN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.241556","1.23759","1.227694","1.214689","1.206599","1.208429","1.20741","1.200565","1.185044","1.19081","1.227599","1.220464","1.229333","1.225714","1.232662","1.213644","1.205365","1.212099","1.23439","1.202244","1.22182","1.239904","1.244607","1.224","1.230358","1.248004","1.207045","1.212304","1.206524","1.21786","1.201689","1.163492","1.151671","1.13542","1.135486",
"Central Europe and the Baltics","CEB","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.932927","1.970833","1.96786","1.966931","1.948616","1.922675","1.887199","1.844032","1.827602","1.802836","1.78866","1.768621","1.70976","1.715154","1.691758","1.686548","1.598858","1.531784","1.493049","1.470105","1.466316","1.397498","1.354072","1.312477","1.281761","1.235456","1.201964","1.187726","1.178866","1.133809","1.104751","1.056712","0.986913","0.999013","0.972889",
"Channel Islands","CHI","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","170.538946","199.962597","218.520821","236.17299","260.372212","278.801558","278.461106","282.857872","281.888512","284.052653","290.42564","296.175046","301.372381","308.248336","321.277808","333.69","318.574722","323.878962","340.400833","354.325885","359.83702","348.016847","347.228507","349.680536","367.213907","391.360578","397.250703","397.689401","396.229413","397.674408","409.841785","423.013786","436.527891","437.098886","455.204936",
"China","CHN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.68128034828703","1.73567512532254","1.83615963089447","2.06600358000627","2.44033196060424","2.71607494703245","2.84077040835448","2.83888952406891","2.78413692330847","2.71180464022486","2.70741837976256","2.70636877228229","2.68208306874227","2.69966211013512","2.81273672614035","2.82946179673728","2.85514286924845","2.99981637296161","3.17433923810086","3.15229458428515","3.33022814970832","3.5244677066803","3.54027676875805","3.62119296067598","3.69370698094559","3.78151493601969","3.87428963630967","4.04005241394043","4.0940899848938","4.05960941314697","4.01465654373169","3.98740887641907","3.79404087493626","3.64373827497296","3.5325492491585",
"Cote d'Ivoire","CIV","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","133.162790941803","129.661407596341","126.742229221014","131.426946702278","188.368696032938","204.876124843621","211.218364472741","215.780220538776","224.877757029171","220.019413105676","218.59046136171","228.476099965249","235.288813102155","238.297129109806","226.247701129443","222.224137542528","218.506961759786","219.313877480033","226.729055536725","228.060807058379","228.738872831951","236.910583496094","240.008982097851","243.763112885742","241.335175375635","243.635291074975","243.626233914782","243.185577392578","239.319000244141","227.483108520508","226.308700561523","225.288803100586","216.604679458737","214.415545845571","214.691686543874",
"Cameroon","CMR","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","164.477217346312","164.774572882084","159.044894401429","217.196861752905","233.111069055763","239.723563312097","236.38020516083","246.696088714688","246.554605567213","240.391987336639","238.667458223055","239.175523230151","242.049987156203","241.999190720104","235.990752097208","231.921682641147","230.157447627419","225.185978484592","231.844405989355","238.726535137223","237.483317186314","238.707077026367","241.808186611456","240.315622778342","237.978546205408","239.178321644092","235.558761961864","230.585388183594","223.165771484375","214.872512817383","205.106994628906","193.458953857422","192.920043327362","194.896445831457","191.11230450422",
"Congo, Dem. Rep.","COD","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.33538738821123E-10","1.73018568036813E-08","6.69093986760531E-07","1.14879719272277E-05","0.00302182039267307","0.0167643175523353","0.121527437401944","0.349612452751814","0.438849800667464","2.34495459697387","62.6020779088369","105.953236977798","137.425448772685","152.844072969119","158.316041595883","199.353681359682","219.159487915834","256.63346288003","303.310402659648","399.898800408198","477.223432502559","532.063415527344","582.024507188232","556.551543305972","526.671156137783","504.318397710934","488.937875394933","637.266418457031","801.573486328125","786.309387207031","827.004272460938","845.45068359375","868.944243708591","957.730127633484","1068.96015797139",
"Congo, Rep.","COG","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101.712253166254","96.9283319295","93.2815163380651","90.0912079880714","120.62665417402","122.161700019022","141.549502164312","146.058057046904","118.115764464732","150.657105131038","216.619478568832","182.348834909051","176.436112996804","165.664135130498","188.440374366623","221.682994460297","239.524639368593","248.924862656919","283.952023761982","222.480697968664","284.472213279869","309.251190185547","314.549869469477","313.026339563483","310.148249007748","305.860507611743","308.857562222479","288.932281494141","267.577697753906","254.912139892578","240.513336181641","222.775375366211","245.923119453007","219.416910771966","214.207575920898",
